route,flight_hour,flight_day,trip_type,sales_channel,num_passengers,purchase_lead,length_of_stay,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
DPSKIX,1,Fri,RoundTrip,Internet,2,40,4,1,0,0,7.0,0
DPSKIX,15,Wed,RoundTrip,Internet,1,17,4,1,0,0,7.0,1
DPSKIX,11,Wed,RoundTrip,Internet,2,243,4,1,0,0,7.0,0
DPSKIX,23,Sun,RoundTrip,Internet,1,76,4,0,0,0,7.0,0
DPSKIX,15,Wed,RoundTrip,Internet,2,13,4,0,0,0,7.0,1
DPSKIX,1,Sun,RoundTrip,Mobile,2,148,4,1,1,0,7.0,0
DPSKIX,16,Tue,RoundTrip,Mobile,5,107,4,1,0,0,7.0,0
DPSKIX,16,Sun,RoundTrip,Internet,1,81,4,0,0,0,7.0,0
DPSKIX,12,Sat,RoundTrip,Internet,2,28,4,1,0,0,7.0,0
DPSKIX,3,Fri,RoundTrip,Internet,1,92,4,0,0,0,7.0,0
DPSKIX,12,Mon,RoundTrip,Mobile,1,1,4,0,0,0,7.0,0
DPSKIX,16,Mon,RoundTrip,Internet,2,89,4,1,1,0,7.0,1
DPSKIX,14,Sun,RoundTrip,Mobile,1,189,4,1,1,1,7.0,0
DPSKIX,5,Sun,RoundTrip,Internet,2,20,4,1,1,0,7.0,0
DPSKIX,12,Tue,RoundTrip,Internet,1,235,4,1,1,0,7.0,0
DPSKIX,13,Thu,RoundTrip,Internet,1,97,4,1,0,0,7.0,0
DPSKIX,18,Tue,RoundTrip,Internet,3,78,4,0,0,0,7.0,0
DPSKIX,3,Fri,RoundTrip,Internet,2,28,4,0,0,0,7.0,0
DPSKIX,1,Sat,RoundTrip,Internet,2,72,4,1,1,0,7.0,0
DPSKIX,10,Sat,RoundTrip,Mobile,5,103,4,0,0,0,7.0,0
DPSKIX,9,Sun,RoundTrip,Internet,2,48,4,0,1,1,7.0,1
DPSKIX,14,Sun,RoundTrip,Mobile,2,100,4,1,0,1,7.0,0
DPSKIX,2,Thu,RoundTrip,Mobile,2,86,4,0,0,0,7.0,0
DPSKIX,13,Fri,RoundTrip,Mobile,1,30,4,1,1,1,7.0,0
DPSKIX,14,Sun,RoundTrip,Internet,1,37,4,1,1,1,7.0,0
DPSKIX,15,Fri,RoundTrip,Internet,2,354,4,0,0,0,7.0,0
DPSKIX,0,Fri,RoundTrip,Mobile,2,125,4,0,1,0,7.0,0
DPSKIX,13,Mon,RoundTrip,Internet,1,81,4,1,1,1,7.0,0
DPSKIX,8,Fri,RoundTrip,Internet,2,40,4,0,0,0,7.0,0
DPSKIX,1,Tue,RoundTrip,Internet,1,2,4,0,0,1,7.0,1
DPSKIX,15,Tue,RoundTrip,Mobile,1,2,4,0,0,0,7.0,0
DPSKIX,10,Sun,RoundTrip,Internet,5,405,4,0,0,0,7.0,0
DPSKIX,8,Sun,RoundTrip,Internet,2,36,4,0,1,0,7.0,0
DPSKIX,12,Fri,RoundTrip,Internet,2,79,4,1,0,0,7.0,0
DPSKIX,12,Sun,RoundTrip,Mobile,1,135,4,1,1,1,7.0,1
DPSKIX,3,Sun,RoundTrip,Internet,2,16,4,1,1,0,7.0,0
DPSKIX,10,Mon,RoundTrip,Internet,2,31,4,1,0,0,7.0,0
DPSKIX,17,Sat,RoundTrip,Internet,3,439,4,1,0,0,7.0,0
DPSKIX,7,Sat,RoundTrip,Internet,1,18,4,1,0,0,7.0,0
DPSKIX,12,Wed,RoundTrip,Internet,1,131,4,0,0,0,7.0,0
DPSKIX,0,Mon,RoundTrip,Internet,2,236,4,0,1,0,7.0,0
DPSKIX,7,Fri,RoundTrip,Internet,1,35,4,1,1,1,7.0,1
DPSKIX,17,Sat,RoundTrip,Internet,1,423,4,1,1,1,7.0,0
DPSKIX,9,Mon,RoundTrip,Internet,1,5,4,0,0,0,7.0,0
DPSKIX,14,Tue,RoundTrip,Internet,2,85,4,1,1,1,7.0,0
DPSKIX,17,Sat,RoundTrip,Internet,5,7,4,1,0,0,7.0,0
DPSKIX,4,Mon,RoundTrip,Internet,2,433,4,0,0,0,7.0,0
DPSKIX,10,Thu,RoundTrip,Internet,1,239,4,1,0,0,7.0,1
DPSKIX,4,Mon,RoundTrip,Internet,1,71,4,1,0,0,7.0,1
DPSKIX,13,Mon,RoundTrip,Internet,2,70,4,0,0,0,7.0,0
DPSKIX,14,Wed,RoundTrip,Internet,2,87,4,0,0,1,7.0,0
DPSKIX,10,Thu,RoundTrip,Internet,1,239,4,1,0,0,7.0,1
DPSKIX,15,Sun,RoundTrip,Internet,3,37,4,1,1,1,7.0,0
DPSKIX,8,Wed,RoundTrip,Internet,4,3,4,0,0,0,7.0,0
DPSKIX,12,Mon,RoundTrip,Internet,1,239,4,1,0,1,7.0,0
DPSKIX,12,Tue,RoundTrip,Mobile,2,43,4,0,1,0,7.0,0
DPSKIX,14,Fri,RoundTrip,Mobile,1,53,4,1,0,1,7.0,0
DPSKIX,17,Tue,RoundTrip,Internet,2,14,4,1,1,1,7.0,0
DPSKIX,6,Fri,RoundTrip,Mobile,2,40,4,0,0,1,7.0,0
DPSKIX,14,Sun,RoundTrip,Internet,3,198,4,1,0,0,7.0,0
DPSKIX,4,Tue,RoundTrip,Internet,5,271,4,1,1,1,7.0,0
DPSKIX,3,Fri,RoundTrip,Mobile,1,110,4,1,0,0,7.0,0
DPSKIX,4,Fri,RoundTrip,Internet,2,94,4,0,0,0,7.0,0
DPSKIX,17,Sun,RoundTrip,Internet,2,240,4,0,0,1,7.0,0
DPSKIX,11,Mon,RoundTrip,Internet,1,26,4,1,0,0,7.0,0
DPSKIX,22,Tue,RoundTrip,Mobile,1,25,4,1,0,0,7.0,0
DPSKIX,2,Sat,RoundTrip,Internet,4,37,4,1,1,0,7.0,0
DPSKIX,4,Sun,RoundTrip,Internet,5,39,4,1,1,0,7.0,0
DPSKIX,12,Thu,RoundTrip,Internet,2,62,4,1,0,0,7.0,0
DPSKIX,15,Mon,RoundTrip,Internet,2,437,4,1,0,0,7.0,0
DPSKIX,14,Thu,RoundTrip,Mobile,2,65,4,1,0,0,7.0,0
DPSKIX,15,Mon,RoundTrip,Mobile,1,72,4,0,0,0,7.0,0
DPSKIX,17,Sun,RoundTrip,Mobile,1,37,4,0,0,0,7.0,0
DPSKIX,17,Thu,RoundTrip,Internet,1,105,4,1,0,1,7.0,0
DPSKIX,14,Sun,RoundTrip,Internet,1,325,4,1,0,0,7.0,0
DPSKIX,13,Mon,RoundTrip,Internet,1,26,4,0,1,0,7.0,0
DPSKIX,12,Fri,RoundTrip,Internet,1,92,4,1,0,0,7.0,0
DPSKIX,14,Mon,RoundTrip,Internet,2,235,4,1,1,0,7.0,0
DPSKIX,6,Sat,RoundTrip,Internet,1,176,4,1,0,0,7.0,0
DPSKIX,17,Sun,RoundTrip,Internet,2,25,4,1,1,1,7.0,0
DPSKTM,18,Tue,RoundTrip,Internet,1,19,4,0,0,0,4.75,0
DPSMEL,6,Wed,RoundTrip,Internet,1,25,4,0,0,1,8.83,1
DPSMEL,12,Mon,RoundTrip,Internet,1,12,4,1,0,1,8.83,0
DPSMEL,9,Sun,RoundTrip,Internet,1,42,4,1,0,0,8.83,0
DPSMEL,0,Tue,RoundTrip,Mobile,2,11,4,0,0,1,8.83,0
DPSMEL,5,Sun,RoundTrip,Internet,2,64,4,1,1,1,8.83,1
DPSMEL,12,Sat,RoundTrip,Internet,2,68,4,1,1,1,8.83,0
DPSMEL,13,Fri,RoundTrip,Internet,2,46,4,1,0,0,8.83,0
DPSOOL,23,Fri,RoundTrip,Internet,2,82,4,1,0,1,8.83,0
DPSOOL,5,Sun,RoundTrip,Internet,1,17,4,1,0,0,8.83,0
DPSPEK,8,Mon,RoundTrip,Internet,1,47,4,1,1,1,6.42,0
DPSPEK,9,Fri,RoundTrip,Internet,1,89,4,0,1,1,6.42,0
DPSPEK,12,Thu,RoundTrip,Internet,2,55,4,0,1,1,6.42,0
DPSPEK,8,Thu,RoundTrip,Internet,1,1,4,1,1,0,6.42,0
DPSPEK,14,Mon,RoundTrip,Internet,2,92,4,0,0,0,6.42,0
DPSPEK,13,Sun,RoundTrip,Internet,2,19,4,1,0,0,6.42,0
DPSPEK,3,Sat,RoundTrip,Internet,1,96,4,1,1,0,6.42,1
DPSPEK,13,Sat,RoundTrip,Internet,1,24,4,0,0,0,6.42,0
DPSPEK,2,Sat,RoundTrip,Internet,1,114,4,0,0,0,6.42,0
DPSPEK,3,Fri,RoundTrip,Internet,1,6,4,0,0,0,6.42,0
DPSPEK,10,Fri,RoundTrip,Internet,2,89,4,0,1,1,6.42,0
DPSPEK,2,Sun,RoundTrip,Internet,2,82,4,1,0,1,6.42,0
DPSPEK,2,Mon,RoundTrip,Internet,2,142,4,1,0,0,6.42,1
DPSPEK,12,Thu,RoundTrip,Internet,2,92,4,1,0,0,6.42,0
DPSPEK,14,Mon,RoundTrip,Internet,2,52,4,1,1,0,6.42,0
DPSPEK,8,Wed,RoundTrip,Internet,1,49,4,0,1,1,6.42,0
DPSPEK,6,Fri,RoundTrip,Internet,2,23,4,1,0,0,6.42,0
DPSPEK,21,Fri,RoundTrip,Internet,1,10,4,0,1,1,6.42,0
DPSPEK,5,Fri,RoundTrip,Internet,1,70,4,0,0,0,6.42,0
DPSPEK,3,Thu,RoundTrip,Internet,2,141,4,1,0,1,6.42,0
DPSPEK,5,Tue,RoundTrip,Internet,4,62,4,0,0,0,6.42,0
DPSPEK,14,Mon,RoundTrip,Mobile,4,169,4,1,1,0,6.42,0
DPSPEK,13,Thu,RoundTrip,Internet,1,237,4,0,0,0,6.42,0
DPSPEK,8,Sun,RoundTrip,Mobile,1,47,4,0,0,0,6.42,0
DPSPEK,3,Fri,RoundTrip,Mobile,1,37,4,0,0,0,6.42,0
DPSPEK,10,Mon,RoundTrip,Internet,2,127,4,0,0,0,6.42,0
DPSPUS,5,Fri,RoundTrip,Internet,1,47,4,0,0,0,6.33,0
DPSPUS,12,Thu,RoundTrip,Internet,1,48,4,0,1,1,6.33,0
DPSPUS,6,Fri,RoundTrip,Internet,1,131,4,1,1,1,6.33,0
DPSPUS,2,Tue,RoundTrip,Internet,2,143,4,1,0,0,6.33,0
DPSPUS,12,Sun,RoundTrip,Internet,1,243,4,0,0,0,6.33,0
DPSPUS,15,Sat,RoundTrip,Mobile,1,46,4,0,0,1,6.33,1
DPSPUS,6,Mon,RoundTrip,Internet,4,32,4,1,1,1,6.33,0
DPSPUS,2,Mon,RoundTrip,Internet,1,156,4,1,1,1,6.33,0
DPSPUS,12,Tue,RoundTrip,Internet,1,12,4,0,1,0,6.33,0
DPSPUS,14,Wed,RoundTrip,Internet,2,74,4,0,0,0,6.33,0
DPSPUS,2,Mon,RoundTrip,Internet,2,156,4,0,1,1,6.33,0
DPSPUS,7,Tue,RoundTrip,Internet,2,204,4,1,0,0,6.33,0
DPSPUS,2,Thu,RoundTrip,Internet,1,293,4,1,0,0,6.33,0
DPSPUS,6,Mon,RoundTrip,Internet,1,46,4,0,0,1,6.33,0
DPSPUS,17,Thu,RoundTrip,Mobile,2,104,4,0,0,0,6.33,0
DPSPUS,14,Tue,RoundTrip,Internet,1,199,4,1,0,1,6.33,0
DPSPUS,13,Sun,RoundTrip,Internet,2,143,4,1,0,0,6.33,0
DPSPUS,9,Thu,RoundTrip,Internet,1,94,4,1,0,0,6.33,0
DPSPUS,5,Fri,RoundTrip,Internet,2,135,4,1,0,0,6.33,0
DPSPUS,7,Sun,RoundTrip,Mobile,2,388,4,0,0,0,6.33,0
DPSPUS,3,Mon,RoundTrip,Mobile,1,20,4,1,0,0,6.33,0
DPSPUS,10,Tue,RoundTrip,Internet,1,127,4,0,0,0,6.33,0
DPSPUS,0,Wed,RoundTrip,Internet,2,175,4,1,1,1,6.33,0
DPSPUS,12,Sat,RoundTrip,Internet,1,53,4,0,0,0,6.33,0
DPSPUS,8,Sat,RoundTrip,Internet,1,25,4,0,0,0,6.33,0
DPSPUS,14,Mon,RoundTrip,Internet,2,77,4,0,0,0,6.33,0
DPSPUS,15,Thu,RoundTrip,Internet,2,237,4,0,1,0,6.33,0
DPSPUS,3,Wed,RoundTrip,Internet,2,53,4,1,0,0,6.33,0
DPSPUS,13,Fri,RoundTrip,Internet,3,140,4,1,0,1,6.33,0
DPSPUS,1,Thu,RoundTrip,Internet,4,66,4,0,0,1,6.33,0
DPSPUS,23,Thu,RoundTrip,Internet,2,155,4,1,0,0,6.33,0
DPSPUS,2,Thu,RoundTrip,Mobile,1,29,4,0,1,1,6.33,0
DPSPUS,16,Mon,RoundTrip,Internet,2,81,4,0,0,0,6.33,0
DPSPUS,1,Fri,RoundTrip,Internet,1,42,4,1,1,1,6.33,0
DPSPUS,1,Wed,RoundTrip,Mobile,2,95,4,0,0,0,6.33,0
DPSPUS,6,Thu,RoundTrip,Mobile,1,127,4,1,0,1,6.33,0
DPSPUS,2,Thu,RoundTrip,Internet,2,97,4,1,0,1,6.33,0
DPSPUS,1,Fri,RoundTrip,Internet,4,112,4,1,1,1,6.33,0
DPSPUS,22,Sat,RoundTrip,Internet,2,29,4,1,1,1,6.33,0
DPSPUS,12,Wed,RoundTrip,Internet,2,37,4,0,0,1,6.33,0
DPSPUS,8,Fri,RoundTrip,Internet,2,184,4,1,0,1,6.33,0
DPSPUS,13,Fri,RoundTrip,Internet,1,343,4,0,0,0,6.33,0
DPSPUS,13,Sat,RoundTrip,Internet,5,337,4,1,0,1,6.33,0
DPSPUS,2,Wed,RoundTrip,Internet,2,142,4,1,1,0,6.33,0
DPSPUS,9,Mon,RoundTrip,Internet,2,170,4,1,0,0,6.33,0
DPSPUS,9,Wed,RoundTrip,Mobile,2,25,4,1,1,1,6.33,0
DPSPUS,23,Fri,RoundTrip,Internet,1,70,4,1,1,1,6.33,0
DPSPUS,1,Tue,RoundTrip,Internet,1,73,4,0,0,0,6.33,0
DPSPUS,2,Mon,RoundTrip,Internet,1,51,4,1,1,0,6.33,0
DPSPUS,8,Sat,RoundTrip,Internet,4,365,4,1,0,1,6.33,0
DPSPUS,12,Mon,RoundTrip,Internet,1,98,4,0,0,1,6.33,0
DPSPUS,13,Sun,RoundTrip,Mobile,1,56,4,0,0,0,6.33,0
DPSPUS,7,Mon,RoundTrip,Internet,2,16,4,1,1,1,6.33,1
DPSPVG,15,Fri,RoundTrip,Internet,1,89,4,0,1,1,5.33,0
DPSPVG,8,Tue,RoundTrip,Internet,4,142,4,1,0,0,5.33,0
DPSPVG,14,Mon,RoundTrip,Mobile,3,68,4,0,0,1,5.33,0
DPSPVG,2,Tue,RoundTrip,Internet,2,66,4,0,0,0,5.33,0
DPSPVG,7,Fri,RoundTrip,Internet,1,69,4,0,0,1,5.33,0
DPSPVG,23,Sat,RoundTrip,Internet,5,46,4,1,0,0,5.33,0
DPSPVG,8,Sat,RoundTrip,Internet,2,56,4,0,0,0,5.33,1
DPSPVG,3,Thu,RoundTrip,Internet,6,49,4,1,0,0,5.33,0
DPSPVG,6,Wed,RoundTrip,Internet,1,83,4,0,0,0,5.33,0
DPSPVG,3,Wed,RoundTrip,Internet,2,140,4,1,0,0,5.33,0
DPSPVG,3,Wed,RoundTrip,Internet,1,83,4,1,0,0,5.33,0
DPSPVG,2,Tue,RoundTrip,Internet,1,92,4,0,0,0,5.33,1
DPSPVG,9,Mon,RoundTrip,Internet,2,81,4,1,1,1,5.33,1
DPSPVG,10,Sun,RoundTrip,Internet,3,97,4,1,0,0,5.33,0
DPSPVG,2,Tue,RoundTrip,Internet,1,22,4,1,1,0,5.33,0
DPSPVG,16,Mon,RoundTrip,Internet,1,44,4,0,0,0,5.33,0
DPSPVG,14,Fri,RoundTrip,Mobile,4,97,4,1,1,0,5.33,0
DPSPVG,10,Thu,RoundTrip,Internet,2,50,4,0,0,0,5.33,0
DPSPVG,3,Tue,RoundTrip,Internet,2,281,4,0,0,0,5.33,1
DPSPVG,4,Tue,RoundTrip,Internet,2,62,4,1,1,1,5.33,0
DPSPVG,13,Sat,RoundTrip,Mobile,2,103,4,1,0,0,5.33,0
DPSPVG,14,Fri,RoundTrip,Internet,2,63,4,0,0,0,5.33,0
DPSPVG,3,Tue,RoundTrip,Internet,1,22,4,0,1,0,5.33,0
DPSPVG,10,Wed,RoundTrip,Internet,1,56,4,0,0,0,5.33,1
DPSPVG,12,Fri,RoundTrip,Internet,1,43,4,1,1,1,5.33,0
DPSPVG,6,Tue,RoundTrip,Internet,2,1,4,1,0,0,5.33,0
DPSPVG,5,Wed,RoundTrip,Internet,1,105,4,1,1,0,5.33,1
DPSPVG,3,Fri,RoundTrip,Internet,1,81,4,0,0,0,5.33,0
DPSPVG,10,Mon,RoundTrip,Internet,1,46,4,0,0,0,5.33,0
DPSPVG,3,Tue,RoundTrip,Internet,2,281,4,0,0,0,5.33,0
DPSPVG,4,Sat,RoundTrip,Internet,1,17,4,0,0,0,5.33,0
DPSPVG,6,Wed,RoundTrip,Internet,2,64,4,0,0,1,5.33,0
DPSPVG,8,Wed,RoundTrip,Internet,2,93,4,1,0,0,5.33,0
DPSPVG,14,Mon,RoundTrip,Mobile,3,68,4,0,0,1,5.33,0
DPSPVG,23,Thu,RoundTrip,Internet,5,76,4,0,0,0,5.33,1
DPSPVG,3,Wed,RoundTrip,Internet,2,140,4,1,0,0,5.33,0
DPSPVG,16,Sat,RoundTrip,Internet,1,67,4,1,0,0,5.33,0
DPSPVG,3,Tue,RoundTrip,Internet,1,281,4,0,0,0,5.33,0
DPSPVG,6,Sat,RoundTrip,Internet,2,53,4,0,0,0,5.33,0
DPSPVG,2,Fri,RoundTrip,Internet,1,81,4,1,0,0,5.33,0
DPSPVG,1,Mon,RoundTrip,Internet,2,66,4,0,0,1,5.33,0
DPSPVG,4,Sat,RoundTrip,Mobile,3,127,4,0,0,0,5.33,0
DPSPVG,13,Thu,RoundTrip,Internet,2,39,4,0,0,0,5.33,0
DPSPVG,6,Wed,RoundTrip,Internet,1,83,4,0,0,0,5.33,0
DPSPVG,16,Tue,RoundTrip,Internet,1,40,4,0,0,0,5.33,1
DPSSYD,4,Mon,RoundTrip,Internet,2,45,4,1,1,0,8.58,0
DPSSYD,5,Tue,RoundTrip,Internet,1,30,4,1,0,0,8.58,0
DPSSYD,5,Fri,RoundTrip,Internet,1,63,4,0,0,0,8.58,1
DPSSYD,6,Sun,RoundTrip,Internet,3,294,4,1,0,0,8.58,0
DPSSYD,21,Mon,RoundTrip,Internet,1,11,4,1,1,0,8.58,1
DPSSYD,11,Tue,RoundTrip,Internet,1,30,4,1,0,0,8.58,0
DPSSYD,4,Mon,RoundTrip,Internet,1,80,4,0,0,0,8.58,0
DPSSYD,10,Sun,RoundTrip,Internet,1,264,4,0,0,0,8.58,0
DPSSYD,5,Fri,RoundTrip,Mobile,1,35,4,0,0,1,8.58,0
DPSSYD,6,Thu,OneWay,Internet,2,22,4,1,0,0,8.58,0
DPSSYD,2,Tue,RoundTrip,Internet,2,107,4,0,0,1,8.58,0
DPSTPE,2,Wed,RoundTrip,Internet,1,119,4,0,0,0,4.67,0
DPSTPE,4,Tue,RoundTrip,Internet,1,183,4,1,0,0,4.67,0
DPSTPE,3,Sat,RoundTrip,Mobile,2,236,4,1,0,0,4.67,0
DPSTPE,7,Thu,RoundTrip,Internet,1,244,4,0,0,0,4.67,0
DPSTPE,5,Thu,RoundTrip,Internet,2,200,4,1,1,0,4.67,0
DPSTPE,14,Thu,RoundTrip,Internet,1,154,4,1,0,0,4.67,0
DPSTPE,13,Mon,RoundTrip,Internet,1,157,4,1,0,0,4.67,0
DPSTPE,15,Tue,RoundTrip,Internet,1,120,4,1,0,0,4.67,0
DPSTPE,12,Tue,RoundTrip,Internet,1,120,4,1,0,0,4.67,0
DPSTPE,0,Sun,RoundTrip,Mobile,1,22,4,0,0,0,4.67,0
DPSTPE,6,Fri,RoundTrip,Internet,1,119,4,0,0,1,4.67,0
DPSTPE,16,Mon,RoundTrip,Internet,2,140,4,1,0,0,4.67,0
DPSTPE,7,Wed,RoundTrip,Internet,2,245,4,1,0,0,4.67,0
DPSTPE,15,Tue,RoundTrip,Mobile,2,276,4,1,0,0,4.67,0
DPSTPE,14,Thu,RoundTrip,Internet,1,154,4,1,0,0,4.67,0
DPSTPE,1,Tue,RoundTrip,Internet,1,55,4,0,0,1,4.67,1
DPSTPE,7,Wed,RoundTrip,Internet,2,231,4,1,0,0,4.67,0
DPSTPE,9,Fri,RoundTrip,Internet,2,70,4,1,0,0,4.67,0
DPSTPE,15,Mon,RoundTrip,Internet,2,153,4,1,0,0,4.67,0
DPSTPE,8,Wed,RoundTrip,Internet,2,58,4,1,0,1,4.67,0
DPSTPE,13,Sun,RoundTrip,Internet,1,96,4,0,0,0,4.67,0
DPSTPE,16,Fri,RoundTrip,Internet,1,24,4,0,0,1,4.67,0
DPSTPE,17,Mon,RoundTrip,Internet,2,330,4,0,0,0,4.67,0
DPSTPE,9,Mon,RoundTrip,Internet,1,23,4,1,1,0,4.67,0
DPSTPE,4,Tue,RoundTrip,Internet,2,246,4,0,0,0,4.67,1
DPSTPE,11,Mon,RoundTrip,Internet,2,373,4,0,0,0,4.67,0
DPSTPE,2,Thu,RoundTrip,Internet,1,118,4,1,0,0,4.67,0
DPSTPE,15,Thu,RoundTrip,Mobile,4,78,4,1,0,0,4.67,0
DPSTPE,5,Thu,RoundTrip,Internet,1,200,4,1,1,0,4.67,0
DPSTPE,10,Tue,RoundTrip,Internet,1,120,4,1,0,0,4.67,0
DPSTPE,4,Mon,RoundTrip,Internet,2,128,4,0,0,0,4.67,0
DPSTPE,11,Sun,RoundTrip,Internet,1,22,4,1,0,0,4.67,0
DPSTPE,12,Wed,RoundTrip,Internet,2,217,4,1,1,0,4.67,0
DPSTPE,10,Tue,RoundTrip,Internet,1,120,4,1,0,0,4.67,0
DPSTPE,10,Tue,RoundTrip,Internet,2,120,4,1,1,0,4.67,0
DPSTPE,11,Wed,RoundTrip,Mobile,1,245,4,1,0,1,4.67,0
DPSTPE,18,Sat,RoundTrip,Internet,2,253,4,0,0,0,4.67,0
DPSTPE,8,Fri,RoundTrip,Internet,2,231,4,0,0,0,4.67,0
DPSTPE,14,Sun,RoundTrip,Internet,2,32,4,1,0,0,4.67,0
DPSTPE,10,Tue,RoundTrip,Internet,1,120,4,0,0,0,4.67,0
DPSTPE,4,Tue,RoundTrip,Internet,1,372,4,1,0,0,4.67,0
DPSWUH,9,Sat,RoundTrip,Internet,2,94,4,0,0,0,5.13,0
DPSWUH,5,Thu,RoundTrip,Internet,3,83,4,0,0,0,5.13,0
DPSXIY,14,Fri,RoundTrip,Internet,1,31,4,0,0,0,5.0,0
DPSXIY,12,Sun,RoundTrip,Internet,2,31,4,1,0,1,5.0,0
DPSXIY,15,Thu,RoundTrip,Internet,2,43,4,1,0,0,5.0,1
DPSXIY,12,Tue,RoundTrip,Internet,1,66,4,0,0,0,5.0,1
DPSXIY,6,Sat,RoundTrip,Internet,2,74,4,0,0,0,5.0,0
DPSXIY,10,Mon,RoundTrip,Internet,6,95,4,1,0,1,5.0,0
DPSXIY,11,Thu,RoundTrip,Internet,1,202,4,0,1,1,5.0,1
DPSXIY,9,Sat,RoundTrip,Internet,1,83,4,0,0,0,5.0,0
GOISYD,7,Sat,RoundTrip,Internet,1,10,4,0,1,1,8.58,0
HANMEL,12,Fri,RoundTrip,Internet,1,41,4,0,0,0,8.83,0
HANOOL,2,Fri,RoundTrip,Internet,1,41,4,0,0,1,8.83,0
HANOOL,6,Tue,RoundTrip,Internet,1,19,4,0,1,1,8.83,0
HANPER,2,Fri,RoundTrip,Internet,1,4,4,0,1,1,5.62,0
HANPER,12,Fri,RoundTrip,Internet,3,62,4,0,0,0,5.62,0
HANSYD,18,Sat,RoundTrip,Internet,1,342,4,1,0,0,8.58,0
HANSYD,8,Mon,RoundTrip,Internet,2,71,4,0,1,0,8.58,0
HDYMEL,2,Mon,RoundTrip,Internet,2,302,4,1,1,1,8.83,0
HDYPEK,12,Sat,RoundTrip,Internet,9,6,4,1,0,0,6.42,0
HDYPEK,4,Mon,RoundTrip,Internet,1,23,4,0,0,0,6.42,0
HDYPER,16,Tue,RoundTrip,Internet,2,242,4,1,0,0,5.62,1
HDYSYD,12,Tue,RoundTrip,Internet,5,29,4,1,0,1,8.58,0
HDYTPE,2,Mon,RoundTrip,Mobile,3,23,4,0,0,0,4.67,0
HDYTPE,12,Mon,RoundTrip,Internet,1,24,4,1,0,0,4.67,0
HDYTPE,16,Wed,RoundTrip,Mobile,4,15,4,1,0,1,4.67,0
HDYTPE,6,Tue,RoundTrip,Internet,1,6,4,0,0,0,4.67,0
HDYXIY,6,Wed,RoundTrip,Internet,1,5,4,1,0,1,5.0,0
HDYXIY,3,Thu,RoundTrip,Internet,1,4,4,1,0,1,5.0,0
HDYXIY,17,Mon,RoundTrip,Internet,9,7,4,1,1,1,5.0,0
HGHHKT,4,Mon,RoundTrip,Internet,2,16,4,1,0,0,5.07,0
HGHHKT,1,Thu,RoundTrip,Internet,2,132,4,0,0,0,5.07,0
HGHHKT,4,Sat,RoundTrip,Internet,1,25,4,0,0,0,5.07,0
HGHHKT,11,Wed,RoundTrip,Internet,2,126,4,1,0,0,5.07,1
HGHHKT,3,Thu,RoundTrip,Internet,3,85,4,1,0,0,5.07,1
HGHHKT,12,Mon,RoundTrip,Internet,2,233,4,0,0,1,5.07,0
HGHJHB,5,Thu,RoundTrip,Internet,2,9,4,1,1,1,5.07,1
HGHKBV,9,Sat,RoundTrip,Internet,9,242,4,1,0,1,5.07,1
HGHKCH,4,Fri,RoundTrip,Internet,1,11,4,0,0,1,5.07,0
HGHKNO,14,Sat,RoundTrip,Internet,1,7,4,1,0,0,5.07,0
HGHLGK,5,Fri,RoundTrip,Internet,1,210,4,0,0,1,5.07,1
HGHPEN,5,Wed,RoundTrip,Internet,1,17,4,1,0,1,5.07,0
HGHPEN,6,Tue,RoundTrip,Internet,1,333,4,1,0,0,5.07,0
HGHPEN,5,Mon,RoundTrip,Internet,1,22,4,1,0,0,5.07,0
HGHPEN,13,Sun,RoundTrip,Internet,1,4,4,0,0,1,5.07,0
HGHPEN,2,Thu,RoundTrip,Internet,1,9,4,0,0,1,5.07,0
HGHPEN,9,Wed,RoundTrip,Internet,1,24,4,0,0,1,5.07,0
HGHPEN,15,Wed,RoundTrip,Internet,3,13,4,1,1,1,5.07,0
HGHPEN,7,Fri,RoundTrip,Internet,1,56,4,1,0,0,5.07,0
HGHSBW,20,Wed,RoundTrip,Mobile,1,3,4,0,0,0,5.07,0
HGHSBW,9,Fri,RoundTrip,Internet,2,13,4,1,0,0,5.07,0
HGHSYD,11,Wed,RoundTrip,Internet,1,63,4,0,0,1,8.58,0
HGHSYD,19,Sat,RoundTrip,Internet,2,6,4,1,1,1,8.58,0
HGHSYD,7,Wed,RoundTrip,Internet,3,37,4,0,0,0,8.58,1
HGHSYD,23,Mon,RoundTrip,Internet,3,234,4,0,0,0,8.58,0
HGHTGG,2,Sat,RoundTrip,Internet,1,42,4,1,1,1,5.07,0
HGHTGG,4,Sun,RoundTrip,Internet,4,20,4,1,0,1,5.07,1
HGHTGG,1,Sun,RoundTrip,Internet,1,20,4,1,1,1,5.07,0
HGHTRZ,2,Thu,RoundTrip,Internet,1,57,4,0,0,1,5.07,1
HGHTRZ,11,Fri,RoundTrip,Mobile,1,56,4,0,0,0,5.07,0
HGHTRZ,3,Thu,RoundTrip,Internet,1,22,4,0,0,0,5.07,0
HGHTRZ,10,Tue,RoundTrip,Internet,1,13,4,1,0,1,5.07,1
HKGMEL,10,Wed,RoundTrip,Internet,1,12,4,0,0,0,8.83,1
HKGMEL,23,Mon,RoundTrip,Internet,1,20,4,0,0,1,8.83,0
